Random waveform, supplied seed
Total number of intervals = 360 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007)
Average QPS expected = 51278
Timestamp start: 1622182742628
Timestamp end: 1622184543135

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      630.7   989.2    74.4   140.2   178.9   424.3   506.1   581.2   668.0   803.5  1336.4  2002.4  3559.0 10991.2 31755.0  68280.0    68315
read      473.1   660.1    74.4   147.0   184.8   402.1   483.9   535.0   578.4   637.6   728.0   882.5  1958.7  9081.8 30593.1  91727.8    91940
read      442.4   630.7    74.4   122.9   145.1   359.6   447.8   498.7   541.2   598.2   679.9   948.2  2118.6  6829.7 30786.3  49412.2    49308
read      467.9   807.3    74.4   123.0   146.3   367.1   456.2   509.5   554.6   613.3   693.5   985.9  2333.6 11509.0 31265.1  46854.6    46880
read      514.5   680.5    74.4   157.0   203.4   444.2   526.3   578.2   622.7   686.1   792.7   977.8  2172.6  8851.4 30772.0  92548.6    92540
read      455.0   857.6    74.4   121.5   143.7   359.6   447.3   497.3   538.0   591.4   667.4   857.8  2212.2  9891.8 32142.2  49343.6    49396
read      516.9   677.9    74.4   170.8   223.1   446.8   518.7   572.1   620.4   686.1   799.3   956.5  1811.8  8650.7 30421.8  97557.6    97841
read      438.2   786.6    74.4   120.2   141.6   355.6   438.1   494.1   538.3   591.1   664.7   867.7  1737.9  9793.9 31969.4  35501.6    35404
read      454.9   690.6    74.4   132.6   162.0   377.1   461.3   509.1   547.3   603.7   687.0   844.3  2581.1  7731.3 31435.0  80360.4    80451
read      451.6   702.9    74.4   137.5   169.1   379.9   460.7   507.3   546.1   601.2   685.1   829.4  2304.7  8866.5 31092.6  87044.6    87228
read      460.1   745.3    74.4   129.3   156.4   366.0   450.7   503.0   545.7   606.2   691.1   864.0  2685.1  9086.6 31578.5  75609.2    75554
read      458.5   796.0    74.4   123.8   147.2   361.4   449.4   499.5   541.4   599.0   679.8   909.9  2301.6  9870.6 31388.5  58056.6    57964
read      461.7   627.6    74.4   137.0   169.3   393.2   480.7   532.2   572.8   626.2   706.7   864.5  2172.1  6967.9 30530.5  83584.8    83546
read      444.5   751.6    74.4   122.0   144.8   357.5   444.7   493.4   534.2   588.2   661.8   814.1  2345.5  8974.8 31563.3  55504.4    55468
read      424.3   641.8    74.4   118.9   139.9   347.0   428.7   482.8   527.7   582.1   657.5   946.4  1724.3  6675.8 30429.8  34341.6    34203
read      434.0   658.4    74.4   120.0   142.1   358.7   440.6   495.0   539.3   594.2   668.2   885.5  1810.9  7730.7 31005.3  37522.6    37629
read      454.2   710.1    74.4   120.7   142.8   361.2   448.7   506.7   553.1   611.9   690.9  1076.5  2143.6  7532.6 31856.6  34530.2    34577
read      449.9   669.7    74.4   122.0   144.6   361.0   449.4   502.1   546.0   604.5   685.1   969.3  2147.3  7658.0 31102.1  47416.4    47426
read      451.1   719.4    74.4   122.4   145.7   357.4   446.2   496.7   538.9   595.4   675.6   887.2  2414.6  9064.9 31155.4  58590.2    58845
read      467.0   772.2    74.4   126.8   152.5   372.6   464.1   517.6   558.9   613.5   690.4   882.3  2750.5 10008.6 31110.5  66944.4    66993
read      428.6   718.6    80.4   123.5   148.4   337.2   431.5   500.2   553.3   615.3   684.2   794.3  1881.9  8051.1 31103.4  11076.8    10977
read      492.1   803.8    74.4   123.2   146.6   357.9   451.1   509.1   561.8   631.5   769.4  1567.3  2465.6 10089.8 31881.3  51617.8    51529
read      451.5   733.3    74.4   120.4   142.4   355.0   442.0   494.3   537.4   594.1   675.5  1004.0  2218.1  8498.7 31453.8  48209.8    48344
read      553.7  2187.7    86.8   142.6   183.0   303.2   362.3   396.7   422.8   454.9   499.9   599.1  6570.0 32171.0 41212.7   5852.6     5902
read      617.6   974.9    74.4   141.7   183.3   449.2   534.5   599.2   672.5   803.2  1061.1  1762.7  3097.6 12550.3 32128.4  71631.2    71602
read      440.9   735.8    68.9   119.3   141.7   358.3   441.9   493.8   537.5   591.3   667.9   910.9  1866.7  8477.5 31320.0  41993.8    41886
read      482.2   727.5    68.9   123.3   147.4   372.7   466.2   526.7   577.7   642.4   753.4  1223.2  2581.1  8361.0 31382.4  47593.4    47456
read      511.9   730.3    74.4   155.4   201.8   441.2   520.2   571.3   613.6   671.8   775.6   961.5  1788.8  9396.7 30966.3  94079.0    93939
read      497.7   844.1    74.4   122.6   146.3   359.6   494.4   604.1   706.6   800.3   899.4  1048.3  2106.4 11167.0 31928.4  16946.0    16890
read      470.1   838.0    74.4   121.1   143.7   362.0   451.3   506.4   550.5   610.3   695.7  1127.0  2219.6 10031.9 31856.7  45612.6    45689
read      427.4   576.1    74.4   120.1   141.5   352.6   436.8   493.9   539.9   593.9   671.4   977.9  1701.6  6038.3 22712.3  32697.0    32790
read      438.5   588.1    74.4   121.1   143.1   357.5   443.4   496.7   541.0   597.2   677.4   966.4  2016.2  7007.1 24529.6  44089.0    44044
read      408.9   530.6    74.4   119.1   139.8   340.7   423.3   478.8   521.9   571.9   637.9   855.4  1477.5  6533.0 16852.4  28210.8    28149
read      448.3   789.0    74.4   120.6   142.7   356.3   440.3   494.2   538.1   594.0   675.9  1029.5  1964.5  8740.0 32078.5  39771.0    39739
read      454.7   689.4    74.4   129.4   155.7   367.5   455.2   507.0   548.1   605.9   687.1   853.6  2732.9  7426.1 30875.6  72427.2    72475
read      470.9   723.8    74.4   148.7   186.9   406.5   481.6   526.0   563.9   621.5   719.0   878.3  1612.4  9644.8 31354.8  94013.0    93882
read      346.1   911.0    86.8   137.8   166.5   282.5   325.3   350.7   370.0   395.8   430.3   499.4  1708.4  8291.0 32275.3   6686.8     6692
read      455.0   665.6    68.9   123.6   146.8   364.4   455.1   507.7   551.5   610.7   691.5   950.9  2234.4  8038.2 30228.5  50304.4    50406
read      460.3   687.5    74.4   135.6   166.4   385.5   471.7   521.5   560.9   616.4   701.7   862.8  2482.8  7679.4 31336.5  83078.2    83055
read      465.9   747.8    74.4   125.6   149.7   369.9   461.2   513.1   556.4   614.1   691.4   901.3  2591.3  7996.1 31505.7  55593.2    55609
read      397.6   622.5    74.4   120.1   141.2   333.8   417.6   464.3   498.5   538.8   599.1   771.0  1492.2  6931.4 31041.1  16924.8    16968
read      443.9   685.3    74.4   120.2   142.4   359.9   446.4   500.6   545.9   603.4   682.7   992.0  1969.4  7812.9 31733.9  43121.8    43031
read      410.0   809.9    74.4   120.1   140.5   327.8   408.9   455.4   488.3   529.1   588.9   775.6  2245.8  8578.3 32051.7  17176.8    17236
read      470.7   788.0    74.4   136.0   167.9   387.2   474.2   527.0   568.7   623.7   705.7   866.0  2575.0  9744.1 32269.8  82139.8    82183
read      445.7   765.5    68.9   119.2   141.3   357.7   442.3   494.0   536.7   590.5   667.3   909.9  2005.1 10387.6 31485.1  42191.6    42212
read      408.3  1032.0    74.4   124.0   145.4   321.4   390.3   427.0   454.7   489.6   544.3   679.9  2077.2 12994.7 36977.6  12140.6    12244
read      451.5   692.7    68.9   124.5   148.8   358.8   451.1   503.7   546.2   602.2   680.7   866.9  2488.6  8821.8 31103.9  61835.4    61777
read      449.8   752.1    74.4   120.3   142.6   358.6   442.6   497.0   541.9   598.5   676.2  1011.5  2085.1  9643.2 31391.6  37147.4    36984
read      424.1   680.6    74.4   118.6   139.8   340.7   426.1   482.0   525.8   576.9   647.6   935.8  1704.4  8865.9 31229.2  28875.8    29093
read      464.5   850.9    74.4   121.2   143.4   364.4   450.6   504.5   549.8   609.8   692.2  1026.4  2385.6  9793.8 32283.3  41799.2    41715
read      476.1   782.8    74.4   124.3   147.7   376.1   467.0   528.3   577.3   636.4   726.4  1093.2  2295.3 10342.6 31692.0  34798.8    34838
read      469.1   800.2    68.9   125.7   150.9   364.9   456.4   509.6   553.3   611.6   691.7   926.6  2652.0 10529.3 31623.8  63576.4    63574
read      422.3   628.8    74.4   118.2   139.4   340.5   430.8   488.3   529.8   579.4   652.0   902.4  1781.2  7048.4 30400.7  24340.2    24401
read      438.3   752.9    74.4   119.7   141.5   352.9   432.9   487.4   532.6   587.3   660.8   965.9  1750.8  9722.4 32240.9  32117.2    32025
read      532.7   625.7    74.4   189.0   248.6   467.3   537.3   587.9   635.6   710.0   832.5   983.1  1478.4  6822.3 30156.8  98819.6    98971
read      424.7   649.9    74.4   119.9   140.8   337.7   428.7   489.1   533.2   586.4   683.3  1003.9  1648.0  6404.9 31050.4  23787.8    23657
read      487.7   910.8    74.4   128.8   155.5   375.0   465.1   520.5   564.8   625.1   713.2   950.2  2789.0 12537.8 32351.0  67911.4    67877
read      493.2  1058.8    74.4   124.1   148.1   370.4   461.1   513.3   557.9   616.7   700.5   983.0  2866.2 12716.4 36591.6  53926.0    53849
read      472.9   798.4    68.9   135.1   165.6   386.5   470.0   519.3   559.7   618.6   707.6   867.5  2856.5 10625.0 31993.4  79388.4    79536
read      425.2   898.8    74.4   121.2   142.0   337.4   424.9   471.3   506.5   547.6   612.4   814.2  2122.4 14057.1 35289.3  16954.8    17081
read      435.6   618.3    74.4   120.6   142.8   359.1   444.2   496.8   540.0   594.0   667.9   867.3  1880.9  7348.1 30834.9  39059.2    39024
read      442.5   876.9    74.4   120.6   141.7   344.1   432.7   491.4   533.6   583.0   652.7   924.6  2056.2 11494.1 32342.2  26079.6    26125
read      455.3   766.9    74.4   122.2   144.9   365.0   451.4   509.9   557.0   615.7   692.0  1030.5  1970.6 10397.4 31722.6  33285.8    33388
read      432.1   781.9    74.4   121.1   142.5   340.7   433.1   489.6   529.3   576.0   646.6   896.7  2068.3 10410.7 32199.4  20854.2    20979
read      519.4   676.8    74.4   165.9   216.5   451.6   526.2   577.9   626.0   695.0   806.5   980.7  1690.2  8531.1 30536.4  96007.0    95865
read      454.8   659.5    74.4   129.7   157.1   373.2   460.3   510.8   551.1   607.8   690.5   859.6  2533.6  8020.7 30374.1  73828.2    73949
read      455.4   747.2    74.4   123.9   147.4   361.0   451.1   502.4   543.1   598.0   678.0   863.6  2564.3  9380.3 31713.4  60984.0    60987
read      458.8   743.8    74.4   123.9   147.6   366.6   456.6   509.4   553.1   610.7   688.5   904.0  2317.7  9992.3 31685.8  54185.0    54175
read      438.7   633.9    74.4   121.2   144.1   359.6   448.8   499.0   540.6   594.7   671.7   870.8  2062.6  7611.0 23204.4  51585.4    51484
read      436.9   664.0    68.9   119.3   141.1   355.0   436.6   489.6   533.7   589.2   667.4   980.4  1944.9  7509.5 31904.9  39655.4    39771
read      434.1   631.2    74.4   120.2   142.0   355.4   440.8   497.7   543.6   599.8   677.2   984.7  1719.8  7090.9 29662.8  32838.2    32864
read      432.0   515.6    68.9   120.1   142.4   357.0   443.8   497.0   540.3   594.4   673.4   975.7  1890.8  5830.4 19462.2  42169.2    42033
read      453.3   776.8    74.4   119.5   141.8   355.3   441.6   493.6   536.7   592.8   674.5  1028.8  2265.1 10254.1 31910.9  43783.8    43808
read      441.3   747.5    68.9   120.1   142.4   358.0   443.4   494.8   536.7   591.0   667.7   870.6  1984.5  8657.0 32391.0  45759.8    45785
read      458.6   645.9    74.4   122.8   145.1   367.6   458.8   520.2   569.9   630.8   724.7  1141.5  1936.3  7747.9 30688.0  35536.0    35582
read      447.9   773.8    68.9   120.2   142.3   362.3   445.0   498.3   542.7   598.2   673.6   917.9  1887.2  8780.4 31415.8  38722.0    38504
read      426.7   878.0    74.4   121.9   143.0   334.3   415.0   460.4   493.0   532.9   596.1   782.6  2495.9  8441.3 32015.9  15393.4    15320
read      465.3   720.6    68.9   132.2   160.6   381.3   468.9   521.3   563.0   619.7   703.4   859.7  2686.0  9513.9 31225.7  74520.6    74264
read      451.3   728.5    68.9   121.2   143.9   361.9   448.5   502.2   546.4   602.4   682.1   991.7  2056.5  9087.7 31288.2  43755.8    43890
read      387.3  1174.6    80.4   142.1   173.2   283.9   324.3   348.5   368.6   392.9   427.9   507.2  2645.8 24436.0 36733.8   5990.6     5962
read      445.9   758.7    74.4   120.7   142.9   361.2   446.5   499.3   542.8   595.7   671.2   905.8  1890.6 10634.8 31647.1  38203.4    38365
read      441.0   711.4    74.4   122.8   145.3   354.7   444.8   494.8   535.0   587.4   659.8   806.8  2276.0  9098.6 31294.7  55766.0    55971
read      433.5   637.4    74.4   120.5   141.9   344.4   437.9   496.1   537.2   587.6   667.0   934.9  2113.9  7269.3 27471.5  23199.2    23217
read      571.8   929.4    68.9   146.4   186.0   428.0   527.1   605.6   686.0   796.5   954.4  1340.5  2856.0 12114.2 32198.7  87568.0    87681
read      714.1   865.5   127.6   418.0   443.9   544.0   635.8   803.2   913.5   987.1  1070.8  1276.3  2342.0 12153.7 31987.2  91735.8    91728
read      552.4   450.6    74.4   231.9   306.6   494.5   550.9   597.1   651.7   766.1   896.7  1013.4  1237.4  5342.7 16780.3  96864.6    96668
read      470.3   793.0    74.4   135.1   165.8   384.8   467.8   517.1   557.0   615.4   703.9   862.5  2667.9 10191.7 31845.6  80561.8    80475
read      407.0   505.9    74.4   118.7   139.3   340.5   424.9   480.3   524.3   573.9   639.9   906.8  1462.6  6361.1 19121.5  27241.8    27150
read      466.7   770.8    74.4   122.8   146.8   366.3   456.9   511.4   558.1   616.5   698.6   983.2  2338.9 10115.3 31125.2  53486.4    53444
read      418.1   649.5    74.4   119.2   140.6   339.2   425.5   481.1   522.5   569.5   635.8   880.7  1745.3  7926.3 31547.5  23729.6    23737
read      473.1   729.6    74.4   139.9   174.8   391.4   470.0   518.3   559.8   621.4   716.3   877.1  2614.9 10580.2 31006.1  87700.4    87776
read      458.8   721.2    74.4   133.7   164.0   379.1   463.5   513.5   552.9   608.4   690.3   846.0  2479.2  9068.6 31174.3  82272.6    82175
read      587.3   782.0    74.4   220.7   294.0   498.3   577.5   648.4   704.6   783.2   898.2  1026.4  1485.9 12311.4 31454.5  98595.6    98548
read      419.2   528.5    74.4   118.6   140.1   351.8   432.3   485.5   531.0   585.9   659.6   930.1  1682.2  5855.9 22262.1  37857.0    37704
read      468.9   749.1    74.4   126.6   151.6   366.6   456.7   509.5   554.8   617.2   705.1   931.7  2698.2  7954.9 31117.2  64723.2    64701
read      455.5   746.1    74.4   127.5   152.8   364.3   453.2   505.0   546.7   604.6   687.6   861.6  2511.0  8096.0 35198.6  68917.2    69089
read      470.8   667.1    74.4   143.2   180.1   397.3   476.2   525.8   568.0   626.9   717.3   872.2  2450.6  7309.3 30264.3  89910.4    89785
read      415.8   805.0    74.4   121.7   143.3   337.5   422.9   469.7   504.3   546.3   612.6   792.0  1465.4 11390.6 34676.0  16692.0    16676
read      478.1   771.9    74.4   129.2   155.7   375.1   465.5   518.6   563.9   625.0   716.3   926.7  2899.7 10593.7 31200.3  69458.2    69604
read      537.1   680.7    74.4   201.3   261.1   471.0   534.4   580.2   629.3   721.6   847.9   980.9  1316.9  8857.9 30407.3  99507.8    99682
read      553.0   535.0    80.4   192.8   255.6   497.5   572.0   624.9   676.0   754.9   884.4  1048.1  1436.2  6018.8 21653.0  97770.2    97693
read      412.5   806.4    74.4   121.1   142.3   336.3   422.9   469.1   502.2   542.0   596.8   760.3  1566.7 10390.9 32939.8  17361.2    17381
read      445.2   661.3    74.4   121.2   143.9   362.7   448.3   502.1   545.7   602.1   681.3   996.4  1984.6  7775.7 31071.4  40090.8    40069
read      379.2   790.1    80.4   133.5   158.6   311.1   365.6   396.3   419.8   450.1   496.5   587.2  2182.8  9543.8 35532.8   8842.4     8841
read      463.1   700.7    74.4   124.9   148.4   365.4   457.3   511.2   556.3   615.9   697.9   988.7  2422.5  7610.5 30720.2  56436.6    56576
read      408.8   627.4    74.4   121.0   142.6   338.9   428.2   482.1   520.3   566.0   630.2   844.3  1370.5  8065.9 31211.1  21450.6    21599
read      465.4   727.3    68.9   123.8   147.5   365.8   455.8   509.4   555.7   615.0   699.9  1000.6  2416.1  9171.0 31159.2  53128.2    53003
read      414.0   646.7    74.4   120.7   141.6   340.7   431.5   483.7   521.2   566.3   633.9   847.9  1645.8  5957.4 31402.1  19836.2    19831
read      458.3   748.4    74.4   131.9   160.9   376.8   461.8   509.6   548.7   605.1   690.1   854.5  2657.1  8891.2 31266.6  80216.2    80340
read      412.1   531.2    68.9   119.1   140.3   345.6   427.6   483.7   527.1   576.9   641.6   858.0  1502.7  6444.6 18416.1  28793.2    28765
read      448.9   749.0    74.4   122.1   143.9   353.1   446.1   508.0   552.9   606.5   683.9  1005.9  2156.3  9315.6 31341.9  25556.6    25572
read      439.5   581.7    74.4   121.2   143.3   362.5   448.6   505.5   551.9   611.8   690.8  1010.2  1810.2  7467.8 26261.0  37143.6    37071
read      471.5   772.3    74.4   132.1   161.2   380.5   468.0   520.3   561.0   619.0   706.6   885.7  2711.0 10559.7 31870.2  75689.0    75819
read      431.2   648.4    74.4   119.0   141.1   355.3   439.2   489.7   531.0   583.6   654.3   856.8  1922.1  6587.6 31064.7  44349.2    44359
read      509.1   750.6    68.9   164.8   216.5   436.1   504.6   549.7   594.1   666.8   774.0   925.2  1944.8  9429.1 31598.6  95956.4    95960
read      442.7   609.0    68.9   120.6   143.9   356.2   446.2   497.2   539.2   593.9   672.7   872.4  2401.7  6231.5 30140.7  59381.0    59630
read      465.9   798.3    68.9   118.6   142.0   363.9   453.1   504.1   547.1   605.9   686.6   991.3  2478.9 10324.0 31504.5  47936.2    47930
read      444.4   639.5    68.9   122.3   147.3   362.1   452.3   503.8   544.9   600.8   680.4   856.3  2437.4  6782.2 30411.2  65360.6    65545
read      524.0   687.2    68.9   163.8   215.3   453.3   535.0   590.7   633.5   690.1   799.5   987.1  1819.5  8318.4 31255.6  94027.4    94038
read      452.3   714.4    74.4   121.9   145.1   362.4   451.8   503.6   545.8   601.4   680.6   906.9  2182.1  9890.4 31042.9  51810.6    51806
read      452.1   668.7    68.9   121.6   144.3   362.1   451.1   504.5   548.2   606.6   685.1   942.1  2315.9  7281.2 31029.0  48686.8    48712
read      398.9   671.3    74.4   125.5   146.6   337.9   412.0   452.3   481.6   520.0   577.7   724.1  1737.8  8501.6 31400.1  13064.2    13115
read      469.6   734.6    74.4   133.7   163.1   382.6   468.4   519.6   560.2   618.1   704.1   871.7  2821.3  8522.4 30927.5  76301.4    76569
read      439.5   745.0    74.4   122.5   144.4   350.8   444.3   498.0   537.0   584.5   662.4   906.7  2062.2  8702.9 31705.8  19512.2    19372
read      467.9   736.0    74.4   125.8   150.3   369.4   462.5   516.6   560.7   619.1   703.9   947.7  2526.6  9410.7 30902.3  59165.6    59331
read      479.3   785.9    74.4   129.3   155.6   378.7   471.7   526.4   570.2   629.7   718.7   929.8  2805.4  8846.3 31917.0  62699.4    62597
read      450.5   558.4    68.9   123.9   146.2   364.5   451.5   507.2   553.4   613.1   699.5  1113.6  2135.2  6614.0 19086.1  37714.0    37702
read      457.0   755.5    74.4   122.8   146.1   366.9   453.6   506.8   550.2   608.7   687.6   984.5  1996.0  8657.0 31987.5  41802.8    41975
read      432.8   777.2    74.4   119.8   140.7   344.1   430.3   487.2   530.3   580.7   653.9   946.8  1615.5 10247.1 31945.2  26017.0    26100
read      467.6   576.6    74.4   139.5   172.6   396.0   483.2   535.6   578.8   636.3   724.5   888.9  2354.9  6421.5 22466.6  82503.8    82500
read      468.2   825.8    74.4   123.2   146.6   366.7   456.6   509.4   552.5   609.6   687.6   905.5  2405.7 10700.4 31638.6  50963.8    50756
read      460.9   707.2    74.4   127.4   152.8   368.4   458.5   509.7   552.7   613.0   695.2   880.3  2663.0  7883.9 30603.1  66603.4    66696
read      469.0   753.1    74.4   125.4   149.7   373.4   467.7   522.5   566.0   624.4   706.1   939.5  2348.8 10778.1 30666.9  53463.6    53364
read      377.1   536.0    80.4   129.5   152.5   326.6   388.0   422.5   448.7   481.3   532.5   641.7  1545.0  6735.6 20158.6  10444.2    10413
read      472.5   720.3    68.9   127.7   153.2   373.0   465.2   519.8   565.3   626.7   718.0   978.2  2606.2  8008.0 30546.1  64905.4    64876
read      478.6   793.2    74.4   129.4   157.0   380.0   471.0   526.3   570.3   627.9   713.3   915.9  2764.4  9861.8 31710.6  69150.8    69079
read      412.2   691.2    74.4   119.6   140.8   338.2   428.4   479.1   516.7   560.4   627.2   837.3  1448.5  7816.6 31520.3  19335.0    19447
read      468.2   684.7    74.4   135.8   167.5   388.1   471.1   521.3   562.8   621.3   710.0   871.1  2767.3  8508.3 30661.2  81037.4    81182
read      447.0   802.7    74.4   120.8   142.7   352.6   441.2   499.7   542.3   591.6   663.6   926.1  2305.0  9052.6 31747.7  25141.6    25265
read      371.8   701.1    80.4   131.2   156.4   313.5   372.6   404.4   429.3   460.9   510.0   624.3  1624.8  6175.4 36818.7   9590.8     9699
read      447.3   690.3    68.9   120.8   143.6   360.9   448.4   498.8   540.4   596.5   673.1   879.7  2168.7  8284.3 30796.5  48461.6    48659
read      460.9   825.0    74.4   129.1   155.9   370.1   456.5   505.7   544.0   596.4   679.8   835.0  2793.8 11237.6 32237.2  74919.0    75126
read      545.3   673.6    74.4   185.8   246.1   474.1   551.7   610.3   659.1   729.9   841.1  1007.2  1541.1  9585.5 30788.4  96697.6    96559
read      469.7   804.1    68.9   125.1   149.6   369.7   461.5   515.3   559.7   618.4   701.1   929.3  2484.3 10011.0 32142.4  55847.8    55885
read      347.8   452.3    80.4   131.7   156.2   305.5   361.0   392.0   415.3   445.4   488.9   580.7  1318.7  4915.7 20017.9   9147.6     9039
read      462.1   763.7    74.4   127.3   153.1   369.6   458.1   509.9   552.3   609.5   689.5   854.4  2654.3 10870.9 31230.3  66299.6    66378
read      467.0   797.7    74.4   123.1   146.2   371.8   458.4   510.8   555.8   613.1   690.4   929.8  2397.7 10557.9 31632.1  41179.8    41225
read      482.9   844.5    74.4   127.2   151.8   378.9   473.1   527.4   572.0   632.1   718.9   964.9  2586.8 11095.3 31859.6  52206.0    52371
read      459.2   759.5    74.4   121.5   144.1   365.7   453.1   506.7   551.7   611.2   691.9  1026.4  2033.6 10068.1 31578.9  39973.8    39873
read      449.3   786.0    74.4   120.6   143.1   363.2   448.6   501.9   545.2   601.7   677.5   931.8  1878.2  9594.7 31487.7  41000.6    41176
read      479.9   679.1    74.4   140.9   176.5   399.3   484.0   534.6   577.4   636.5   730.6   903.1  2706.7  7882.5 30601.9  85427.4    85357
read      472.8   675.1    74.4   140.8   174.8   399.1   488.4   540.8   583.7   641.1   730.2   891.5  2007.3 10341.9 30196.0  85513.8    85391
read      505.8   710.5    74.4   153.6   197.7   440.1   527.9   581.2   622.8   676.2   764.0   955.7  1577.4  8845.1 31421.3  91825.8    91890
read      459.5   690.2    74.4   127.3   151.3   371.9   464.9   519.5   563.4   621.7   703.5   895.8  2417.0  6933.0 31339.2  57481.0    57558
read      398.7   854.7    80.4   130.9   155.7   320.2   382.3   418.2   445.5   480.2   536.3   662.9  2342.1  7472.6 31516.0  10043.4     9972
read      472.2   765.3    74.4   133.9   163.1   385.3   474.5   528.2   571.1   627.8   712.2   866.0  2688.9 10049.0 31941.9  74304.0    74636
read      429.3   654.7    74.4   120.1   141.9   349.4   433.1   489.0   533.9   586.4   660.8   960.0  1781.2  6722.5 30994.0  29784.0    29773
read      455.8   758.7    74.4   124.5   149.5   364.5   453.9   504.5   546.5   602.3   682.0   853.0  2495.6  9251.7 31342.4  63244.2    63494
read      413.9  1182.6    74.4   138.0   167.0   302.5   351.6   379.2   400.5   428.4   468.4   566.6  3206.5 27992.8 32389.1   7141.6     7201
read      469.5   807.6    68.9   124.9   148.4   373.7   464.4   517.3   561.1   622.0   706.7   942.0  2202.4 10448.5 31886.6  49405.8    49507
read      474.6   744.5    74.4   128.5   154.9   377.3   469.5   527.1   573.0   633.0   721.8   930.2  2688.2  8601.0 31360.5  65407.0    65454
read      491.5   708.7    74.4   144.6   183.7   419.2   509.7   562.9   603.9   657.1   741.5   935.3  2092.9  7605.0 31486.8  88535.8    88537
read      449.2   628.2    74.4   121.1   143.6   363.5   450.9   507.0   551.6   609.7   689.9  1021.3  2014.7  7347.1 30475.6  36911.0    36982
read      483.7   750.7    74.4   143.3   181.7   412.4   497.3   545.6   586.7   641.0   731.2   905.8  2102.1  8994.4 31879.2  88696.8    88964
read      474.1   408.9    74.4   158.3   202.5   429.1   515.4   568.6   611.0   665.8   743.9   907.1  1307.3  4374.2 13018.4  96610.2    96479
read      442.6   650.5    68.9   121.0   143.5   361.1   448.5   500.8   544.1   599.3   677.1   900.4  2137.5  7372.2 30850.2  47962.4    47883
read      457.3   677.2    68.9   122.2   145.8   362.3   454.8   508.2   553.3   613.1   695.3  1002.9  2334.3  7376.0 31101.1  50716.8    50650
read      501.3   726.0    74.4   146.7   187.6   430.0   523.3   581.2   624.4   677.7   758.3   944.8  1597.0  9766.8 31252.0  89370.8    89242
read      359.4   733.3    86.8   135.8   164.1   295.6   342.9   371.2   392.2   418.2   457.1   541.2  1941.8  8685.3 30348.2   7419.2     7374
