start  1622178141 
pause splash2x-fft 1622178329 
change_core 2 1622178329 
unpause dedup 1622178341 
unpause splash2x-fft 1622178341 
change_core 1 1622178341 
pause dedup 1622178343 
pause splash2x-fft 1622178343 
change_core 2 1622178343 
unpause dedup 1622178350 
unpause splash2x-fft 1622178350 
change_core 1 1622178350 
pause dedup 1622178359 
pause splash2x-fft 1622178359 
change_core 2 1622178359 
unpause dedup 1622178364 
unpause splash2x-fft 1622178364 
change_core 1 1622178364 
pause dedup 1622178367 
pause splash2x-fft 1622178367 
change_core 2 1622178367 
unpause dedup 1622178373 
unpause splash2x-fft 1622178373 
change_core 1 1622178373 
pause dedup 1622178377 
pause splash2x-fft 1622178377 
change_core 2 1622178377 
unpause dedup 1622178386 
unpause splash2x-fft 1622178386 
change_core 1 1622178386 
pause dedup 1622178388 
pause splash2x-fft 1622178388 
change_core 2 1622178388 
unpause dedup 1622178448 
unpause splash2x-fft 1622178448 
change_core 1 1622178448 
pause dedup 1622178452 
pause splash2x-fft 1622178452 
change_core 2 1622178452 
unpause dedup 1622178457 
unpause splash2x-fft 1622178458 
change_core 1 1622178458 
pause dedup 1622178461 
pause splash2x-fft 1622178461 
change_core 2 1622178461 
unpause dedup 1622178473 
unpause splash2x-fft 1622178473 
change_core 1 1622178473 
pause dedup 1622178475 
pause splash2x-fft 1622178476 
change_core 2 1622178476 
unpause dedup 1622178479 
unpause splash2x-fft 1622178479 
change_core 1 1622178479 
pause dedup 1622178481 
pause splash2x-fft 1622178481 
change_core 2 1622178481 
unpause dedup 1622178485 
unpause splash2x-fft 1622178485 
change_core 1 1622178485 
pause dedup 1622178487 
pause splash2x-fft 1622178487 
change_core 2 1622178487 
unpause dedup 1622178497 
unpause splash2x-fft 1622178497 
change_core 1 1622178497 
pause dedup 1622178499 
pause splash2x-fft 1622178499 
change_core 2 1622178499 
unpause dedup 1622178508 
unpause splash2x-fft 1622178508 
change_core 1 1622178508 
pause dedup 1622178512 
pause splash2x-fft 1622178512 
change_core 2 1622178512 
unpause dedup 1622178514 
unpause splash2x-fft 1622178514 
change_core 1 1622178514 
pause dedup 1622178518 
pause splash2x-fft 1622178518 
change_core 2 1622178518 
unpause dedup 1622178523 
unpause splash2x-fft 1622178523 
change_core 1 1622178523 
pause dedup 1622178527 
pause splash2x-fft 1622178527 
change_core 2 1622178527 
unpause dedup 1622178532 
unpause splash2x-fft 1622178532 
change_core 1 1622178532 
pause dedup 1622178536 
pause splash2x-fft 1622178536 
change_core 2 1622178536 
unpause dedup 1622178544 
unpause splash2x-fft 1622178545 
change_core 1 1622178545 
pause dedup 1622178550 
pause splash2x-fft 1622178550 
change_core 2 1622178550 
unpause dedup 1622178554 
unpause splash2x-fft 1622178554 
change_core 1 1622178554 
pause dedup 1622178556 
pause splash2x-fft 1622178556 
change_core 2 1622178556 
unpause dedup 1622178566 
unpause splash2x-fft 1622178566 
change_core 1 1622178566 
pause dedup 1622178568 
pause splash2x-fft 1622178569 
change_core 2 1622178569 
unpause dedup 1622178572 
unpause splash2x-fft 1622178572 
change_core 1 1622178572 
pause dedup 1622178598 
pause splash2x-fft 1622178598 
change_core 2 1622178598 
finish splash2x-fft 1622178598 
unpause dedup 1622178616 
change_core 1 1622178616 
pause dedup 1622178620 
change_core 2 1622178620 
unpause dedup 1622178625 
change_core 1 1622178625 
pause dedup 1622178628 
change_core 2 1622178628 
unpause dedup 1622178635 
change_core 1 1622178635 
pause dedup 1622178637 
change_core 2 1622178637 
unpause dedup 1622178650 
change_core 1 1622178650 
pause dedup 1622178652 
change_core 2 1622178652 
unpause dedup 1622178656 
change_core 1 1622178656 
pause dedup 1622178658 
change_core 2 1622178658 
unpause dedup 1622178680 
change_core 1 1622178680 
pause dedup 1622178682 
change_core 2 1622178682 
unpause dedup 1622178691 
change_core 1 1622178691 
pause dedup 1622178695 
change_core 2 1622178695 
unpause dedup 1622178697 
change_core 1 1622178697 
pause dedup 1622178700 
change_core 2 1622178700 
unpause dedup 1622178704 
change_core 1 1622178704 
pause dedup 1622178706 
change_core 2 1622178706 
unpause dedup 1622178709 
change_core 1 1622178709 
finish dedup 1622178712 
change_core 2 1622178713 
finish blackscholes 1622178789 
finish canneal 1622179124 
finish freqmine 1622179386 
finish ferret 1622179616 
end  1622179616 
