Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1622195190345
Timestamp end: 1622196990780

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      396.8   659.3    74.4   120.8   140.7   326.4   412.7   461.3   496.4   538.7   604.3   783.1  1531.1  7990.3 31322.3  16964.2    16968
read      441.0   749.9    74.4   120.5   141.7   346.6   435.4   490.5   537.1   596.8   680.8   919.6  2019.7  8282.0 31809.1  42966.6    43031
read      441.0  1079.3    74.4   120.7   141.2   326.8   414.1   463.8   499.7   543.3   613.8   824.2  2653.4 17184.5 35407.5  17197.6    17236
read      445.0   698.8    68.9   131.6   160.3   366.4   453.9   507.9   551.8   610.5   693.0   841.8  2057.8  8689.4 31253.2  82251.6    82183
read      423.3   570.2    74.4   119.4   140.4   343.2   433.1   488.9   535.0   593.8   678.1   927.4  1800.5  6483.4 28029.4  42089.1    42212
read      374.0   575.0    74.4   125.3   147.0   321.7   392.1   429.1   457.3   492.4   542.4   659.8  1515.9  6583.3 30840.0  12185.6    12244
read      434.9   662.9    68.9   122.1   145.2   344.6   435.0   490.2   534.5   592.2   675.1   847.0  2353.0  8242.4 30819.1  61836.2    61777
read      423.9   554.1    68.9   119.9   140.9   347.6   436.2   494.8   542.3   603.5   687.7   947.2  1724.1  5848.5 30398.7  36879.1    36984
read      424.6   656.2    74.4   119.1   139.9   344.0   432.7   493.3   539.2   594.1   674.6   937.8  1608.1  7830.4 31050.8  29016.4    29093
read      431.7   580.2    68.9   120.1   141.3   347.2   438.1   495.1   542.5   604.2   691.6   984.0  1891.8  5978.2 29698.4  41681.0    41715
read      424.9   607.0    68.9   120.8   141.5   343.7   430.3   488.6   536.6   595.8   681.2   975.7  1695.4  6940.3 30351.2  34765.2    34838
read      441.8   597.9    74.4   124.5   147.9   348.5   441.4   496.9   541.9   604.3   692.3   914.4  2371.5  5958.0 28978.3  63547.8    63574
read      402.6   535.0    74.4   118.4   138.2   330.5   419.9   477.2   519.8   569.6   637.7   864.0  1470.8  6870.3 17475.9  24442.0    24401
read      431.5   690.7    68.9   120.5   141.3   344.6   433.7   493.9   542.5   601.9   685.2   987.0  1716.0  7998.3 31392.0  32028.9    32025
read      473.8   542.4    74.4   150.4   191.2   415.0   500.5   555.9   602.9   663.3   747.7   906.4  1421.8  6258.3 28132.2  98777.7    98971
read      453.6   730.7    74.4   123.0   145.4   354.5   457.9   522.0   570.3   632.5   749.1  1031.3  2175.1  6554.6 31649.5  23611.6    23657
read      741.0  1025.2    74.4   148.5   199.2   481.4   627.9   917.7  1137.0  1344.1  1564.1  1977.0  3088.7 11334.2 32301.5  67749.2    67877
read      429.2   582.9    68.9   120.5   142.2   342.9   435.6   491.7   537.2   595.3   681.0   908.1  2084.2  5721.8 29252.2  53735.5    53849
read      439.5   634.0    68.9   128.7   155.6   357.3   442.7   498.0   543.0   602.3   686.5   843.7  2252.3  7513.3 30210.1  79475.3    79536
read      401.7   586.9    74.4   122.1   142.4   339.2   427.5   476.0   511.2   554.8   624.2   805.0  1360.3  7118.7 31001.3  17067.4    17081
read      421.7   504.8    74.4   120.1   141.2   347.2   436.3   494.8   541.0   600.7   684.1   950.1  1820.0  4565.1 13249.0  39032.5    39024
read      416.1   577.5    68.9   119.6   139.8   340.5   430.9   491.7   536.1   587.3   662.9   911.5  1565.5  6743.0 28600.6  26073.4    26125
read      413.9   542.1    68.9   118.6   139.0   341.0   426.4   484.2   531.6   588.6   668.0   933.4  1616.7  5533.6 22691.6  33429.6    33388
read      403.7   605.2    74.4   119.9   139.9   333.4   423.2   476.3   513.8   558.9   625.6   828.6  1463.3  7194.6 28998.7  21004.9    20979
read      470.1   587.2    74.4   146.0   185.0   404.9   491.2   544.5   589.3   649.3   739.0   906.9  1607.8  6750.6 30412.5  95899.8    95865
read      445.9   661.7    74.4   126.8   152.0   354.1   442.2   498.2   543.7   604.4   692.8   872.7  2522.0  7676.0 30775.8  73944.3    73949
read      440.6   608.1    68.9   125.6   148.9   350.4   445.7   503.0   548.4   608.9   693.4   890.0  2302.5  7239.0 27823.7  61088.0    60987
read      374.6   296.1    68.9   121.3   142.0   325.7   412.3   462.6   501.8   550.2   615.8   729.7  1631.0  2376.1  7461.3  54268.5    54175
read      375.3   290.2    68.9   120.9   141.8   328.2   414.5   464.8   503.8   551.6   615.6   729.5  1581.6  2320.9  8180.5  51491.5    51484
read      378.6   284.6    68.9   122.1   143.3   333.4   418.2   468.0   507.8   557.1   624.7   758.7  1454.8  2063.3  7772.7  39685.5    39771
read      360.5   263.7    63.8   120.4   140.7   325.5   404.6   453.6   491.2   536.6   592.2   691.5  1205.5  1812.7  6614.2  32815.4    32864
read      372.5   339.4    68.9   121.5   142.4   329.6   412.6   461.3   500.2   547.4   610.8   721.6  1408.4  2317.5 11061.2  42117.7    42033
read      377.1   289.6    68.9   121.8   142.9   334.3   419.7   469.4   508.8   557.5   622.4   737.8  1460.4  2056.3  7955.3  43744.4    43808
read      372.1   313.7    68.9   121.1   142.1   329.8   414.2   463.1   501.1   548.0   610.3   717.2  1437.3  2342.8  9038.6  45821.5    45785
read      374.3   276.8    68.9   122.5   143.7   335.5   418.5   468.4   508.0   556.9   620.1   734.5  1313.4  1952.4  7814.2  35617.2    35582
read      386.5   310.7    68.9   125.8   147.5   342.6   429.4   482.1   523.5   574.4   640.4   766.2  1405.9  2203.8 11800.6  38431.6    38504
read      348.3   361.4    74.4   130.1   151.4   332.8   400.8   436.6   462.8   493.1   531.6   593.5   811.0  3133.0 11368.6  15333.1    15320
read      392.9   361.8    68.9   126.5   149.7   334.5   422.6   477.3   519.9   573.3   646.7   776.6  1719.3  3445.3  8673.1  74140.3    74264
read      385.0   330.9    68.9   122.2   143.5   337.0   424.5   475.6   516.8   567.1   633.3   758.0  1532.4  2446.9 10314.2  43954.9    43890
read      312.1   305.6    80.4   153.5   187.5   293.1   329.9   350.3   365.8   384.3   408.0   451.6   582.6  5111.3 11116.4   5951.3     5962
read      401.3   351.3    68.9   126.1   149.0   355.6   445.4   498.5   539.2   588.5   655.4   789.1  1490.2  2511.7 10581.4  38396.7    38365
read      378.9   304.6    68.9   123.2   144.5   328.9   419.4   470.3   509.3   557.7   622.8   734.3  1635.7  2608.8  8268.0  56021.6    55971
read      358.2   261.0    68.9   126.6   147.6   327.6   410.6   457.7   491.1   529.6   579.0   670.8  1011.8  2201.5  8762.7  23296.1    23217
read      390.1   365.1    68.9   129.9   155.1   338.2   422.7   474.7   516.3   567.9   636.8   756.8  1224.3  3773.5 12977.9  87639.6    87681
read      384.9   325.0    68.9   131.7   157.6   339.0   421.2   471.3   511.6   563.4   633.1   746.2  1074.9  3448.6  9851.2  91703.5    91728
read      393.9   296.3    63.8   136.7   165.1   349.4   432.1   484.2   525.6   577.3   646.6   766.9  1094.6  3214.1  8815.6  96639.7    96668
read      392.5   335.3    68.9   129.1   153.5   338.5   426.5   481.3   523.5   576.5   649.5   774.5  1389.6  3473.2  9562.8  80539.5    80475
read      353.6   283.9    68.9   120.9   141.5   320.7   400.6   449.1   484.4   525.3   576.8   668.1  1062.4  2040.0 10958.2  27262.6    27150
read      380.5   294.7    68.9   122.0   143.5   331.3   421.4   471.4   511.3   560.6   626.2   745.6  1596.4  2577.5  6959.2  53473.6    53444
read      382.1   277.6    74.4   128.6   150.8   347.4   437.3   488.8   525.3   568.9   626.8   741.5  1137.3  1790.1  7391.0  23808.2    23737
read      404.4   363.6    68.9   131.6   158.5   349.0   438.1   494.0   537.6   592.5   670.6   801.5  1306.8  3668.1  9921.9  87794.7    87776
read      379.5   326.8    68.9   126.5   149.8   327.7   409.1   460.6   500.9   551.5   623.3   737.0  1461.9  3420.0  8697.4  82283.4    82175
read      387.0   305.7    68.9   134.4   162.7   343.7   425.0   474.7   514.4   564.7   631.9   743.1  1047.0  3227.7  8317.6  98602.6    98548
read      374.1   293.5    68.9   122.2   143.1   332.2   417.4   467.1   505.4   552.9   617.5   733.2  1365.1  2161.4  8619.3  37787.9    37704
read      369.3   293.4    68.9   120.8   141.3   318.8   404.4   456.2   495.2   543.0   608.0   714.9  1651.9  2749.5  6317.8  64696.0    64701
read      376.3   315.1    68.9   122.5   143.7   322.8   409.4   462.1   502.7   553.3   622.5   737.4  1648.2  3040.8  7882.7  68977.7    69089
read      376.3   329.0    68.9   127.7   151.6   326.6   405.5   455.6   495.1   545.5   615.6   727.2  1208.1  3527.5  9588.4  89751.6    89785
read      351.1   290.5    74.4   129.7   151.1   330.0   405.1   443.6   469.7   501.1   542.6   621.9   887.8  3176.4  9119.4  16595.9    16676

Total QPS = 50222.2 (90399936 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 22328783945 bytes :   11.8 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,45.45%,100.00%
