Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1622180713351
Timestamp end: 1622182513945

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      767.4   982.2    80.4   281.2   352.8   507.8   626.0   755.7   880.0  1026.7  1517.1  2126.8  3919.2 13054.0 30981.4  82167.3    82027
read      449.7   830.9    74.4   130.6   158.8   362.3   443.4   493.4   535.6   593.1   676.9   819.8  2539.8 11208.2 32240.1  81809.3    81583
read      466.8   630.2    74.4   124.5   147.7   362.7   479.3   566.2   641.7   725.4   821.1   962.1  1843.9  7771.1 28653.4  14368.0    14259
read      679.5  2159.6    74.4   131.6   165.6   352.9   451.4   502.8   541.9   591.6   681.2  1262.1  8991.7 31755.2 37805.4   7908.7     7821
read      753.9  2375.5    68.9   122.5   148.4   381.3   549.0   695.3   782.8   864.2   960.9  1165.0  9014.6 35210.4 43919.9  17670.3    17727
read      590.5   991.5    74.4   133.5   165.4   398.9   487.2   553.8   627.8   736.5  1046.5  1796.9  3289.8 12366.8 33718.3  65411.0    65559
read      444.0   878.8    74.4   119.6   141.5   350.8   431.8   482.3   525.1   577.8   643.8   798.1  2030.4 12893.9 32062.7  41213.7    41133
read      470.0   768.0    74.4   116.1   136.2   330.7   432.6   510.1   578.3   741.7  1060.6  1265.9  1623.1 10834.7 31533.4  28787.7    28693
read      493.5   796.7    74.4   121.0   144.4   347.7   439.7   497.8   548.5   619.3   739.4  1693.6  2578.9  8388.2 31323.6  53166.3    53141
read      439.7   648.3    68.9   121.7   144.4   351.1   442.2   494.8   537.8   593.0   670.2   848.3  2301.2  6488.9 31258.4  54689.0    54512
read      470.1   979.7    74.4   122.5   145.0   345.0   447.7   507.8   567.8   656.7   763.8   902.0  2666.8 12939.5 32129.3  14862.7    14835
read      727.8   798.2    80.4   345.0   385.6   502.7   578.0   797.2   910.1  1010.6  1511.4  1870.7  2775.1  8065.6 31242.3  98252.3    98446
read      435.9   761.3    74.4   117.9   138.3   345.6   431.1   483.4   527.1   582.1   657.0   861.0  2197.5 10001.4 31128.2  38100.3    38117
read      458.4   700.2    74.4   129.3   156.9   367.6   457.6   512.5   558.3   617.2   696.6   866.2  2756.2  7275.2 31290.4  77879.3    77994
read      457.0   742.4    68.9   116.1   135.9   334.8   427.0   493.5   547.4   626.2   874.0  1254.2  1933.8  8696.5 31294.7  30344.3    30209
read      507.7   793.1    74.4   126.8   154.2   374.7   462.9   518.1   569.5   638.9   761.7  1393.1  3110.1  9279.1 31038.0  68354.3    68315
read      444.3   611.7    74.4   137.4   170.1   378.6   461.0   510.7   551.4   608.5   691.6   832.4  1778.1  7693.8 30503.1  91519.3    91940
read      435.1   713.8    74.4   120.3   143.1   355.2   444.3   498.4   541.0   593.0   663.8   818.3  1985.2  7582.9 31600.7  49331.3    49308
read      450.0   774.8    74.4   120.5   142.6   355.8   447.4   501.8   545.2   601.0   679.1   869.4  2336.2 11297.7 31436.4  46982.0    46880
read      508.6   691.2    74.4   151.1   194.9   438.7   526.6   582.7   628.1   683.3   774.3   972.2  1777.1  7507.2 31184.6  92676.0    92540
read      438.1   705.8    68.9   119.7   142.0   352.7   441.3   493.2   535.6   587.5   660.4   837.4  2333.3  6550.6 31697.4  49545.3    49396
read      569.0   763.9    74.4   190.0   253.8   490.8   583.9   634.9   678.8   747.2   866.0  1066.0  1519.0 10171.6 31645.3  97739.7    97841
read      411.6   564.7    74.4   118.2   139.7   348.6   431.2   483.7   525.9   579.0   643.9   793.6  1637.9  6685.0 29275.5  35448.0    35404
read      489.0   853.9    68.9   134.8   165.9   384.8   467.8   518.4   563.6   629.6   727.7   925.5  2867.1 11269.3 31766.8  80494.3    80451
read      461.7   728.9    68.9   138.3   170.8   381.9   469.4   522.1   564.3   619.8   698.7   863.1  2046.6  8695.2 30980.4  87153.3    87228
read      441.6   744.2    74.4   127.5   152.4   353.9   437.9   487.2   528.2   584.0   664.5   810.0  2529.0 11383.6 31726.1  75479.7    75554
read      449.2   813.9    74.4   123.4   146.6   353.3   444.1   496.0   537.6   591.3   667.8   838.4  2368.3  9694.6 32295.1  58077.7    57964
read      438.5   750.0    74.4   129.8   157.0   358.2   438.7   487.0   526.6   581.7   662.5   799.7  2389.0 10885.4 31753.2  83470.3    83546
read      439.8   510.7    68.9   122.8   146.1   357.0   453.0   509.4   555.1   614.6   695.5   938.1  2207.0  5059.4 14106.2  55728.3    55468
read      433.1   755.3    74.4   119.4   141.8   349.0   433.1   489.7   535.6   591.8   669.3   896.5  1810.7  6971.0 31154.1  34123.0    34203
read      448.2   834.7    74.4   119.5   141.2   349.2   434.9   490.0   534.9   589.5   665.8   908.7  2279.1 11448.8 31968.6  37680.0    37629
read      427.4   679.7    74.4   119.4   140.9   348.5   432.1   486.3   530.2   583.7   656.2   857.6  1769.1  8079.5 31390.1  34716.0    34577
read      436.2   725.2    68.9   118.6   140.3   347.1   433.2   483.7   525.1   579.4   652.2   834.6  2481.9  7276.1 32341.9  47369.7    47426
read      448.9   700.3    74.4   122.2   144.9   355.6   447.8   500.8   544.6   601.6   682.3   884.7  2489.7  6638.2 31933.9  58852.0    58845
read      471.1   845.7    74.4   126.0   151.2   360.7   448.6   502.0   545.7   606.4   690.2   899.7  2841.2 10567.1 31497.3  66887.3    66993
read      544.8  1564.6    80.4   123.8   147.5   335.7   423.6   483.1   539.4   612.8   703.2   933.3  4874.1 30586.8 39012.3  10969.7    10977
read      551.8  1069.9    74.4   119.6   142.3   349.3   444.7   508.5   571.8   672.3  1323.2  1903.4  2742.3 15421.1 34873.5  51522.0    51529
read      424.5   693.5    74.4   119.1   140.4   340.6   427.8   479.2   521.2   574.4   642.6   818.4  2018.8  8142.0 31546.3  48610.0    48344
read      565.4  1957.5    86.8   142.5   179.5   302.0   361.1   399.3   427.7   464.0   523.2   847.0  7384.5 31339.1 46395.6   5957.0     5902
read      825.9  1095.2    74.4   202.0   287.5   483.3   680.7   972.5  1482.5  1634.0  1771.1  2059.8  3168.1 12421.2 32002.8  71124.7    71602
read      411.1   554.3    74.4   116.8   137.7   340.1   422.4   471.2   514.3   567.8   639.4   842.6  1743.0  6624.0 28911.1  41799.0    41886
read      424.3   726.0    74.4   117.8   139.0   344.1   429.7   477.3   517.9   571.7   640.2   805.1  1920.4  9493.2 31698.1  47335.7    47456
read      463.1   656.8    74.4   142.8   178.3   392.1   469.8   515.5   555.1   615.6   708.4   869.2  2266.3  8663.1 29948.2  93987.3    93939
read      444.1   719.4    74.4   121.3   143.6   346.1   454.4   518.1   579.9   676.3   797.5   945.5  1680.7  7642.0 32152.9  16930.0    16890
read      495.8   778.2    68.9   120.0   142.3   351.1   445.8   505.7   560.5   635.4   808.7  1585.3  2730.7  8147.6 32066.5  45532.7    45689
read      432.7   513.0    74.4   118.3   139.7   340.9   427.6   487.5   536.9   599.6   703.9  1137.5  1920.3  6234.6 12480.5  32734.0    32790
read      502.3   922.0    68.9   119.2   140.2   345.2   436.6   496.3   547.2   620.3   793.1  1606.4  3109.9  9058.3 35345.2  43808.7    44044
read      533.2  1043.5    68.9   119.6   141.8   345.3   456.2   539.5   617.6   813.6  1079.5  1334.4  3396.9 12184.9 35304.4  28097.3    28149
read      509.9   751.1    74.4   117.0   136.7   340.2   433.7   502.3   562.5   657.5  1259.0  1672.1  2580.6  7675.3 30501.3  39719.0    39739
read      426.5   627.6    74.4   125.8   149.7   354.0   441.4   493.7   535.4   589.5   668.2   803.8  2022.6  6708.6 30547.7  72298.3    72475
read      473.6   502.6    74.4   150.3   190.8   415.2   498.1   550.4   595.4   659.3   752.5   924.9  1495.4  5513.8 16070.2  93872.3    93882
read      470.6  1614.6    80.4   134.0   167.3   298.9   354.2   391.2   420.9   458.2   509.8   620.1  3480.5 29504.2 42052.0   6702.3     6692
read      523.7   863.3    74.4   121.4   145.0   359.9   453.5   515.1   572.6   653.8   881.0  1724.4  2885.0 10085.4 31668.0  50059.7    50406
read      459.7   778.1    74.4   132.6   162.4   377.7   467.9   519.6   558.2   608.8   687.9   861.5  2352.4 10353.0 32176.4  82992.7    83055
read      436.8   706.6    68.9   121.4   144.3   350.1   438.6   490.2   531.9   586.8   663.1   834.4  2171.4  8611.8 31490.3  55763.3    55609
read      499.1   769.7    74.4   123.4   148.0   363.4   497.2   594.8   690.4   786.9   891.8  1053.3  3038.6  7302.8 32017.9  17006.0    16968
read      478.8   688.2    74.4   116.6   137.2   338.1   430.9   492.3   547.1   626.1   834.0  1589.6  2303.7  6926.0 30581.4  42901.3    43031
read      518.0   934.1    74.4   122.4   147.0   362.4   498.5   604.3   698.9   792.6   892.9  1043.0  3149.6  8641.2 31984.2  17185.3    17236
read      744.3   772.7    74.4   249.6   334.0   501.3   602.4   820.6   951.6  1384.3  1656.4  1940.7  2893.3  7152.8 30682.0  82155.0    82183
read      428.1   695.8    74.4   117.9   140.3   350.8   432.8   483.2   524.3   576.3   643.5   803.0  1932.5  7958.0 31364.7  42211.0    42212
read      562.1  1543.9    80.4   123.1   146.3   347.3   455.0   527.1   587.1   654.1   739.9   936.3  5949.0 30467.9 32318.6  12233.7    12244
read      587.5   900.2    74.4   128.9   159.1   392.6   485.9   550.3   617.3   735.2  1058.0  2155.1  3190.5  8876.6 31552.3  61744.3    61777
read      423.0   550.5    74.4   119.2   140.6   346.6   431.9   487.9   532.2   586.2   664.2   902.2  1859.1  6637.4 30291.6  37068.0    36984
read      570.6  1157.4    74.4   121.3   144.0   355.7   474.4   567.3   669.6   970.5  1206.4  1454.5  3449.0 15548.1 37562.7  29325.3    29093
read      535.3  1042.6    74.4   117.0   138.7   342.7   435.9   501.7   559.2   649.6  1121.0  1695.7  3356.3 14390.3 32120.4  41829.0    41715
read      421.7   693.1    68.9   118.5   139.9   344.7   427.7   482.5   528.3   583.8   658.6   899.8  1763.6  5671.4 38172.5  34850.7    34838
read      445.4   706.6    74.4   124.0   147.6   353.2   443.2   497.9   541.2   597.8   679.3   866.9  2334.4  8072.5 31275.6  63435.0    63574
read      533.0   895.2    74.4   120.6   142.9   346.0   469.8   558.5   661.3   882.4  1059.5  1302.6  3426.1 10153.8 36998.4  24450.0    24401
read      660.4  1622.0    74.4   118.5   140.0   353.4   474.9   584.0   835.6  1237.3  1437.5  1693.7  4323.7 31319.3 43301.0  32170.3    32025
read      715.5   772.8    80.4   325.6   383.6   526.3   615.3   761.0   887.9  1011.3  1276.3  1739.0  2587.7  9913.9 30720.8  99066.7    98971
read      562.3  1115.1    74.4   122.2   143.8   355.3   477.3   563.6   642.7   827.9  1058.3  1350.0  4068.3 14189.4 32512.1  23636.3    23657
read      679.0   836.3    74.4   146.0   192.2   435.8   543.5   679.5   826.6  1423.0  1684.4  1992.9  2897.8  8137.4 30594.0  68091.3    67877
read      455.2   816.3    74.4   120.9   144.5   355.0   442.0   495.2   537.5   590.8   669.3   856.9  2579.8 11163.0 31613.1  53589.0    53849
read      444.9   694.7    68.9   129.1   156.2   359.3   442.6   493.0   535.9   594.1   679.3   827.0  2724.8  7982.1 31107.7  79197.3    79536
read      461.9   856.9    74.4   120.7   142.9   340.0   443.4   504.5   558.4   652.0   791.9   959.1  2378.8 11871.2 31624.6  17025.3    17081
read      581.2  1196.0    74.4   120.2   142.8   354.5   451.3   523.3   589.2   709.5  1282.7  1755.1  4167.9 11944.7 32446.5  38712.7    39024
read      474.9   531.4    74.4   120.7   141.9   340.3   458.8   551.3   650.7   875.8  1043.2  1225.2  1644.3  5900.7 14762.2  26046.7    26125
read     2662.1 19336.6    74.4   181.9   281.5  1569.7  2289.5  2960.9  3597.2  4278.6  4922.0  5959.9 30457.7 39535.2 1678191.9  33233.7    33388
read     8791.7 106366.7    93.8   335.4   368.0   792.6  1616.1  1724.1  1816.0  1940.1  2107.1  2570.2 27167.6 1665355.0 1767880.0  21032.0    20979
read     1128.0   864.5   109.4   358.4   384.0   782.0  1606.2  1711.5  1801.0  1925.0  2075.5  2303.2  3111.0  6518.4 27166.2  96081.3    95865
read     1127.9  1064.7    93.8   358.5   384.7   699.6  1546.7  1678.2  1795.4  1956.7  2173.2  2706.9  3223.8 10962.8 33135.1  73942.3    73949
read     1143.2  1564.9   101.3   360.9   388.4   593.3  1031.7  1589.1  1747.1  1984.0  2482.7  3089.1  5045.4 18727.1 44036.9  61092.3    60987
read      877.4  2306.1    93.8   359.4   390.7   506.5   614.4   756.1   857.6   939.7  1095.0  1869.4  4924.6 35269.7 54076.0  54032.0    54175
read      552.6  1109.1    80.4   176.7   246.6   453.4   524.6   591.9   666.8   758.9   856.8   976.1  1369.8 19435.5 36286.3  51529.0    51484
read      433.4   708.2    74.4   119.2   139.2   348.5   436.8   492.7   539.2   598.1   679.7   842.6  1965.3  7676.1 31593.2  39854.7    39771
read      434.9   700.6    74.4   119.3   140.7   347.0   431.5   485.1   528.2   583.4   657.6   911.5  2291.1  8185.1 30949.2  32816.3    32864
read      412.4   480.4    74.4   119.9   141.2   347.5   429.0   479.7   521.4   574.5   645.8   811.9  1872.1  4412.9 19567.1  42039.0    42033
read      431.0   645.9    74.4   119.9   141.9   351.1   439.8   492.2   536.1   590.5   666.6   865.2  1933.7  8532.0 30272.5  44052.3    43808
read      450.9   886.7    68.9   118.5   140.7   350.5   436.1   487.4   530.5   585.3   661.3   856.6  2149.4 11475.7 33278.5  45700.3    45785
read      399.8   419.9    74.4   120.2   141.0   342.3   422.4   471.4   513.5   567.2   633.3   787.6  1596.7  5717.1 10040.9  35584.7    35582
read      451.0   816.0    74.4   120.7   142.5   353.5   436.8   492.0   537.1   594.5   677.2   951.0  2127.0 11589.1 32109.9  38703.7    38504
read      463.6   776.1    74.4   123.0   145.8   355.8   476.0   564.6   639.8   718.7   804.5   921.8  2059.1  9107.0 31835.4  15249.3    15320
read      693.5   952.4    68.9   155.7   213.0   454.9   561.3   694.6   847.0  1320.7  1646.8  1916.0  2870.6 11553.4 32215.1  74024.7    74264
read      473.1   935.0    74.4   120.7   143.3   359.6   447.8   502.0   548.3   607.9   695.0  1048.2  2471.5 12717.8 32418.1  43816.3    43890
read      415.3  1049.3    80.4   143.0   180.1   301.7   365.9   403.8   430.3   462.2   506.1   602.1  3223.6 10185.1 32343.1   6089.3     5962
read      502.2   753.1    74.4   117.1   137.6   340.1   435.8   503.0   566.1   668.0  1273.4  1629.7  2195.3  7303.3 31066.9  38311.7    38365
read      448.9   930.2    74.4   119.5   142.3   346.7   432.4   482.0   523.0   577.3   653.7   831.3  2384.1 13480.3 38168.6  55901.0    55971
read      464.5   623.4    74.4   116.7   136.7   335.6   447.9   526.8   594.9   777.5   972.8  1150.7  1785.6  6946.6 24016.1  23142.0    23217
read      634.2   875.7    74.4   184.2   258.5   479.3   554.4   630.4   724.3   874.7  1020.4  1643.5  2705.8 12655.2 31416.3  87713.7    87681
read      437.1   575.8    74.4   138.6   171.9   376.8   459.0   508.6   548.7   604.7   680.7   805.9  1397.3  7226.8 28149.7  91906.7    91728
read      485.4   592.5    74.4   152.8   194.4   427.1   509.0   562.1   606.8   666.2   750.8   933.1  1484.1  8802.2 28535.3  96939.0    96668
read      452.7   746.2    74.4   130.4   158.7   366.5   451.8   504.3   545.4   600.4   678.1   815.0  2593.9 10563.7 30718.3  80807.7    80475
read      489.8   895.2    74.4   118.3   139.6   337.2   441.6   517.3   580.9   721.1  1005.4  1237.0  2257.9 12374.5 31817.8  27017.7    27150
read      564.3   739.2    74.4   123.0   149.1   380.2   483.7   560.7   625.0   735.7  1446.9  1905.7  2876.8  6786.7 24518.3  53466.3    53444
read      494.3   628.8    74.4   120.3   143.1   352.6   477.1   567.9   656.8   852.2  1026.3  1213.4  2095.0  7776.8 20310.1  23741.0    23737
read      772.3   659.3    86.8   373.0   399.8   510.4   640.1   896.8   997.7  1483.6  1654.7  1937.4  2693.9  5196.3 21331.6  88040.0    87776
read      451.8   662.6    74.4   136.7   168.6   381.4   463.6   510.9   551.5   610.6   696.3   848.9  2098.8  7863.8 30563.1  82406.7    82175
read      524.3   711.3    68.9   165.0   216.4   462.6   541.7   584.2   620.2   677.6   803.5  1003.1  1411.7  8162.9 31525.5  98605.0    98548
read      435.6   643.8    74.4   119.4   140.7   350.4   436.0   493.1   538.4   594.3   676.8   942.7  2039.8  9634.8 30393.2  37690.7    37704
read      442.3   679.8    74.4   124.1   147.7   353.6   443.6   495.0   537.4   594.0   677.5   866.9  2425.9  7754.4 30422.3  64829.3    64701
read      462.4   818.8    74.4   127.5   152.9   362.5   448.8   500.2   543.6   602.1   687.1   852.7  2733.3  9696.3 32059.1  69306.0    69089
read      498.1   789.0    74.4   149.4   188.5   419.3   507.5   567.2   612.0   667.4   751.8   917.7  1704.4 10878.1 32116.9  89822.0    89785
read      445.0   579.3    74.4   121.2   144.1   348.7   462.4   540.7   616.6   709.6   811.2   938.8  1665.2  6934.6 30144.4  16585.3    16676
read      762.5  1086.5    74.4   163.5   228.6   469.2   606.0   774.8   976.9  1522.8  1740.6  2139.8  3136.4 12774.6 32123.4  69415.7    69604
read      487.8   683.3    74.4   153.9   196.4   414.2   494.4   558.3   615.7   678.0   754.8   900.4  1585.7  8222.9 30707.7  99500.3    99682
read      511.1   627.7    74.4   160.1   207.6   439.6   538.2   608.1   654.5   707.0   784.7   946.5  1465.9  8800.7 30383.8  97369.3    97693
read      488.9   998.0    74.4   119.9   141.5   342.9   458.3   536.5   617.2   727.5   842.6   989.8  3312.4 11575.2 35502.4  17322.0    17381
read      466.1   613.9    74.4   117.6   138.6   339.8   429.6   491.8   544.5   620.1   824.6  1506.4  2089.1  6761.5 20191.0  40012.3    40069
read      485.6  1209.4    80.4   130.3   159.6   338.7   430.3   491.1   535.6   587.1   656.5   801.2  4012.0 24157.8 35431.8   8912.3     8841
read      447.3   501.5    74.4   119.9   142.7   335.5   425.3   479.1   524.3   585.4   684.3  1515.2  2448.8  3908.7  8151.2  56482.3    56576
read      450.8   472.3    74.4   119.6   142.4   343.2   460.1   539.3   619.3   771.2   914.3  1076.6  1441.4  6355.3 11529.8  21513.0    21599
read      497.6   722.1    74.4   120.8   143.8   347.5   438.7   499.8   551.6   628.9   808.5  1809.7  2490.3  6637.4 30905.8  52596.7    53003
read      533.6  1109.8    74.4   123.5   146.7   354.9   489.1   593.6   720.6   851.9   970.8  1153.9  2842.6 13560.6 35264.4  19672.0    19831
read      732.5   933.6    74.4   219.4   304.9   500.7   605.6   755.0   889.2  1084.7  1613.7  1948.2  2876.6 13106.1 31315.8  80149.7    80340
read      410.3   698.3    74.4   118.3   139.6   337.0   419.8   472.5   514.6   566.2   631.2   819.1  1443.4  9077.9 31223.8  28788.0    28765
read      415.1   787.8    74.4   117.7   138.1   331.6   415.4   470.3   509.0   556.7   618.2   791.7  1892.9  8576.6 36143.4  25460.0    25572
read      437.6   716.5    74.4   119.8   141.1   347.6   431.9   485.4   530.7   586.9   664.1   944.6  2202.2  7379.4 31806.6  36878.7    37071
read      435.5   514.8    74.4   129.5   155.2   360.5   446.9   499.0   542.4   600.1   684.5   851.2  2251.1  5058.0 19778.1  76121.3    75819
read      423.5   573.5    74.4   120.9   142.6   350.2   436.2   488.7   531.2   586.5   663.4   860.7  1864.4  6529.5 21801.5  44319.0    44359
read      475.0   663.2    74.4   151.4   192.5   406.8   479.6   527.0   569.5   633.9   736.8   888.8  2026.7  5942.0 30657.2  95747.3    95960
read      467.1   755.2    74.4   125.0   149.3   365.5   457.1   510.1   553.6   612.6   695.1   916.1  2777.8 10612.1 31034.3  59475.0    59630
read      431.7   698.7    74.4   119.9   142.1   352.6   440.7   492.8   534.3   586.6   658.6   812.9  2000.8  7300.6 31428.0  47918.3    47930
read      453.6   764.0    74.4   123.7   148.0   355.1   442.4   493.4   536.0   593.9   676.1   870.4  2505.0 10759.0 31303.7  65594.3    65545
read      474.9   730.5    74.4   146.9   185.5   406.1   487.8   538.8   582.2   638.5   724.1   885.4  1429.2 12028.7 31511.5  93968.7    94038
read      418.2   514.6    68.9   120.2   142.1   348.2   435.2   485.7   527.2   580.8   654.5   816.6  1977.4  4955.0 15811.2  51745.3    51806
read      457.3   866.2    68.9   119.6   142.6   354.7   442.6   494.2   536.7   590.0   665.5   844.1  2615.9 11220.5 32000.6  48838.3    48712
read      364.1   707.8    74.4   120.2   139.6   309.9   378.3   414.2   439.6   469.7   517.8   643.5  1165.8  9328.0 36286.5  13118.0    13115
read      436.2   664.6    74.4   126.4   151.9   356.0   440.9   490.9   532.3   588.2   671.3   830.3  2307.0  8440.4 31698.2  76094.7    76569
read      402.3   667.6    74.4   118.9   138.7   323.0   409.6   458.7   494.1   537.2   599.0   793.9  1813.1  7640.7 30577.0  19498.3    19372
read      434.3   700.2    74.4   120.9   143.3   350.2   439.2   492.6   534.4   587.3   660.2   818.2  2325.9  7198.2 30839.8  59266.3    59331
read      426.6   574.8    74.4   123.2   146.0   348.1   438.7   490.9   533.3   588.5   668.5   846.2  2195.5  5615.9 30457.5  62418.0    62597
read      426.0   703.4    68.9   118.8   140.0   348.9   433.4   488.4   531.9   584.3   654.3   826.8  1827.8  7384.7 31676.8  37586.3    37702
read      428.9   574.4    74.4   119.6   142.0   352.3   439.3   495.0   539.8   596.1   679.3   939.0  1818.6  5513.2 30228.5  41762.7    41975
read      416.1   696.5    74.4   119.6   140.8   337.7   423.2   479.1   522.2   573.1   639.7   844.6  1693.2  6736.3 32309.7  26004.7    26100
read      451.4   787.3    74.4   131.6   161.0   364.4   445.5   495.6   536.9   592.3   675.8   820.7  2679.3 10518.6 31609.4  82358.0    82500
read      463.5   816.7    74.4   121.0   144.7   361.0   453.2   506.9   550.6   609.7   694.6   960.5  2242.2 10092.1 31862.7  50722.7    50756
read      431.0   642.8    74.4   122.9   146.7   349.3   436.6   488.1   529.4   584.2   663.5   811.0  2383.1  7317.5 30771.9  66671.0    66696
read      434.4   657.3    74.4   121.3   143.8   351.8   440.1   493.4   535.8   591.4   673.0   875.8  2207.1  5494.1 31187.5  53289.7    53364
read      421.7  1150.8    80.4   125.7   146.6   309.9   373.7   407.3   431.9   463.1   510.9   641.6  3023.1 18257.6 32015.0  10569.0    10413
read      447.5   686.0    74.4   125.4   148.9   353.5   444.4   497.4   538.5   592.1   673.0   856.5  2576.2  8555.0 29845.4  64835.0    64876
read      444.6   690.1    74.4   125.7   149.7   358.4   445.9   496.5   538.9   595.6   676.4   834.7  2655.0  9525.4 28855.9  68815.3    69079
read      407.9   629.7    68.9   120.5   140.9   336.2   426.3   476.3   511.0   551.4   614.2   766.8  1741.1  7920.9 31079.8  19321.0    19447
read      467.9   810.5    74.4   134.4   164.6   379.5   466.4   518.5   561.3   620.6   706.4   869.6  2410.8 10158.8 31961.6  81355.0    81182
read      408.6   564.2    74.4   119.1   139.8   339.1   427.0   482.7   525.6   574.5   640.3   833.5  1454.4  6727.3 28383.6  25174.3    25265
read      386.7   969.5    80.4   128.1   149.5   298.6   354.9   387.6   411.9   441.9   485.6   587.8  2476.0 10931.8 32108.8   9655.7     9699
