Random waveform, supplied seed
Total number of intervals = 600 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737)
Average QPS expected = 52043
Timestamp start: 1622175835368
Timestamp end: 1622177635912

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      778.1   833.8    80.4   387.4   416.3   539.4   644.4   871.7   975.8  1106.4  1567.1  1886.5  2761.2  9842.4 30350.4  99100.0    99387
read      569.7   440.8    74.4   264.1   344.6   501.4   562.1   616.4   683.5   803.3   909.9  1023.6  1295.8  5646.1 16329.6  92116.7    91970
read      446.4   697.1    68.9   131.2   160.0   372.3   457.9   509.3   548.7   605.9   682.8   805.0  2052.4  9276.1 30956.6  79727.3    79658
read      470.0   804.2    74.4   123.2   146.1   359.3   450.7   503.2   548.0   611.4   696.8   967.2  2710.6 10424.6 31758.3  58901.7    59230
read      449.9   755.3    74.4   129.0   155.5   363.8   446.5   495.0   534.3   587.8   667.8   808.6  2566.8 10915.0 28095.6  78105.0    78081
read      454.2   660.7    74.4   124.0   146.8   356.1   448.0   499.8   541.7   600.4   684.9   951.4  2490.9  7087.7 31119.3  64146.7    64242
read      471.4   882.3    74.4   122.1   143.3   366.5   454.0   513.4   562.4   623.3   708.9  1076.4  2170.8 12902.3 31391.5  37812.7    37702
read      433.9   706.2    74.4   119.8   141.2   358.8   440.5   494.4   537.8   591.1   658.3   834.9  1831.3  9129.3 31737.8  40673.0    40686
read      525.8   593.8    74.4   120.8   142.2   365.9   490.7   588.6   692.2   950.8  1179.9  1416.8  2362.0  5649.2 15036.3  30686.3    30376
read      554.3  1022.2    74.4   122.4   144.2   368.5   472.6   553.8   627.8   752.1  1233.3  1597.0  2791.3 14418.8 31853.1  38404.0    38416
read      470.1   721.7    74.4   128.9   153.2   370.6   462.4   517.3   562.0   624.6   714.3   922.5  2609.7  8086.2 31345.6  65803.0    65892
read      457.0   728.4    68.9   122.8   144.6   371.7   457.4   514.4   564.9   626.6   709.2  1002.6  1952.6  8168.8 31113.5  39848.0    39560
read      603.5  1657.2    80.4   131.0   156.7   393.1   499.7   582.5   653.8   731.1   815.5   989.8  4899.2 31146.7 40212.3  10001.7    10016
read      532.4   742.2    74.4   125.1   150.1   377.2   475.7   542.5   604.4   693.8   969.0  1703.4  2806.5  8018.8 29771.8  55128.3    55224
read      528.5   835.8    74.4   122.7   145.6   388.0   529.1   626.8   735.9   865.4   980.4  1137.4  2485.4 12152.1 31089.7  19924.0    19982
read      576.9  1012.0    74.4   121.5   145.1   370.0   471.3   546.0   616.5   737.9  1440.8  1965.9  2765.4 12330.8 32169.6  48153.7    48114
read      438.9   582.1    74.4   120.4   141.2   363.1   448.1   508.3   556.9   615.5   690.6  1020.4  1735.7  7217.2 29445.2  36336.0    36283
read      556.1   971.8    68.9   122.2   144.0   370.1   512.2   613.7   738.8   928.1  1086.3  1290.7  3043.6 11931.2 32259.8  23293.3    23315
read      718.3  1973.1    80.4   128.9   155.7   435.1   587.5   666.4   719.0   779.5   861.3  1221.4  8102.1 31466.7 37514.5  11169.7    11150
read      698.7   790.9    74.4   358.6   390.3   511.4   632.4   738.7   832.4   920.4  1062.4  1604.2  2966.2  8579.9 31370.5  98780.7    98724
read      460.3   848.9    74.4   122.4   145.8   363.2   452.1   501.4   542.5   599.1   680.0   870.3  2468.9 11038.7 32424.8  56636.3    56880
read      501.3   963.2    74.4   124.2   146.9   382.9   484.3   552.1   621.1   705.1   798.7   932.5  3220.8 12062.3 32519.8  13388.7    13467
read      744.2   745.0    93.8   373.7   401.9   535.1   638.4   832.0   933.5  1062.3  1482.3  1769.2  2730.5  7665.2 30763.1  99124.0    99368
read      475.7   731.4    68.9   123.5   147.5   386.3   481.7   537.3   580.5   638.4   738.7  1059.3  2284.8  6825.3 31232.1  46090.0    46206
read      479.7   838.8    74.4   130.5   157.3   378.9   470.7   525.2   568.8   625.8   709.0   887.2  2825.6  9783.5 32223.7  71636.7    71651
read      496.8   721.5    74.4   121.0   141.8   370.0   494.4   571.0   633.3   761.4   953.3  1155.1  2553.5  7064.4 32604.8  22714.3    22741
read      553.3   838.1    74.4   124.9   149.6   365.0   460.3   528.9   595.6   706.4  1217.8  1937.6  2947.9  7898.2 31366.0  56728.3    56654
read      498.7   660.0    74.4   164.6   215.5   433.0   502.2   548.2   593.4   664.9   770.9   919.2  1479.3  8913.7 30119.0  99858.7    99570
read      508.1   893.1    74.4   122.5   143.6   366.1   486.6   563.6   627.6   758.3   973.6  1186.7  2435.5 12185.0 32309.4  22972.0    23047
read      763.5  1006.4    74.4   168.8   237.2   464.0   595.9   812.9  1071.9  1557.8  1705.5  2004.6  3230.5 10844.1 31467.9  69871.7    70008
read      457.9   613.1    74.4   122.3   143.9   371.0   459.0   517.2   567.3   630.6   719.6  1082.0  2151.5  7264.1 28238.8  42958.3    42943
read      443.2   551.0    74.4   120.5   142.3   368.7   457.3   508.4   552.8   615.8   694.1   915.3  2089.4  6102.4 19446.2  46913.3    46704
read      468.1   785.6    74.4   129.5   156.5   372.3   463.0   514.1   556.1   614.8   696.1   871.2  2759.6  8797.3 31896.5  75893.0    75970
read      550.9  1019.8    74.4   121.7   144.0   380.0   515.9   608.6   714.6   884.7  1049.7  1255.2  2793.1 15157.2 36317.6  22027.3    21917
read      681.6   893.5    74.4   181.8   258.4   468.8   547.6   658.5   804.0   942.3  1512.0  1956.9  3171.3 11677.2 31645.5  81924.3    82027
read      447.3   762.5    74.4   128.9   155.8   366.3   449.6   497.1   535.9   588.7   670.0   804.0  2724.9  9955.1 31734.9  81497.3    81583
read      527.8  1123.8    74.4   122.8   145.2   381.9   487.2   556.0   622.5   717.1   828.0   992.4  3566.9 15119.8 32285.2  14272.7    14259
read      610.9  1914.8    80.4   132.2   167.1   399.6   498.7   548.5   583.8   623.5   675.9   793.1  5325.1 31733.0 40704.8   7836.7     7821
read      626.2  1316.8    74.4   122.9   147.6   416.0   610.2   762.3   840.5   916.5  1003.0  1160.5  4959.9 20710.8 33424.2  17694.0    17727
read      763.0  1059.9    74.4   148.1   204.3   436.9   570.3   770.2  1088.8  1551.1  1788.1  2168.8  3749.0 12454.0 32143.6  65271.7    65559
read      455.2   719.7    74.4   119.9   140.6   365.8   453.7   510.3   557.7   618.7   702.7  1048.2  2031.2  7491.9 31594.9  41095.7    41133
read      528.6   771.4    74.4   118.5   138.9   360.7   487.8   584.1   683.0   963.0  1172.6  1373.3  2336.3  7932.4 31490.7  28600.0    28693
read      549.6   836.6    74.4   120.6   143.5   361.7   458.8   529.0   598.0   710.5  1403.0  1911.1  2676.6  7884.4 30324.5  53188.3    53141
read      469.8   837.1    68.9   122.7   145.1   364.8   456.1   508.9   554.4   614.6   694.0   932.0  2534.2 11503.9 31755.5  54319.3    54512
read      516.8   718.5    80.4   124.3   147.5   404.4   533.4   638.3   724.7   814.4   919.9  1080.1  2353.4  8062.5 31451.5  14841.7    14835
read      782.2   805.1    86.8   371.4   398.5   522.9   676.8   858.3   961.6  1141.3  1601.8  1965.8  3147.8  8601.1 29789.3  98274.0    98446
read      447.4   637.0    74.4   121.6   143.7   374.8   461.5   519.5   570.6   633.3   711.6   899.7  1711.9  8267.7 30430.5  38095.3    38117
read      486.3   826.3    74.4   132.3   161.9   393.0   487.0   542.6   587.4   640.2   722.6   914.2  2751.3 10352.0 32245.9  77834.0    77994
read      513.3   705.8    74.4   119.8   141.0   359.5   472.0   561.7   635.6   813.2  1118.2  1361.3  2671.1  6893.3 30450.9  30080.7    30209
read      672.6  1371.5    74.4   142.1   182.8   417.1   495.9   575.5   662.5   775.4   999.7  1973.1  5576.8 16112.4 38802.2  68107.0    68315
read      505.3   823.9    74.4   149.2   190.7   424.1   504.4   549.8   591.2   652.7   751.5   927.1  2166.2 12578.2 31815.7  91763.7    91940
read      448.6   642.6    74.4   121.9   143.6   367.6   456.8   508.6   554.5   614.6   692.9   900.6  2105.5  6713.4 30606.5  49119.0    49308
read      463.1   757.5    68.9   121.1   142.7   368.1   456.9   511.3   558.1   619.7   702.5  1019.2  2303.6  7756.1 31809.1  46713.7    46880
read      553.2   824.0    74.4   162.7   216.3   474.9   551.6   608.9   660.1   733.6   848.8  1024.2  1850.6 10608.0 32482.4  92428.3    92540
read      434.3   577.6    74.4   120.1   141.1   360.1   447.3   497.5   540.2   597.3   673.3   862.5  2052.7  6188.2 30329.9  49468.7    49396
read      477.0   632.3    74.4   150.8   193.5   416.2   490.7   534.6   574.0   633.6   732.9   898.9  1778.9  7382.5 30587.3  97715.7    97841
read      445.7   626.4    74.4   119.0   139.9   360.7   445.0   503.6   552.7   611.8   688.6  1046.0  1876.3  7302.2 28660.6  35212.7    35404
read      479.7   843.8    74.4   133.0   163.0   384.9   470.4   524.4   568.8   629.5   717.2   880.3  2616.8 12542.9 31735.6  80432.7    80451
read      469.3   731.6    74.4   137.7   169.6   386.9   471.2   522.7   565.8   624.5   712.9   870.4  2676.5  8507.3 31789.9  87432.0    87228
read      458.7   692.1    74.4   131.2   158.6   375.2   465.0   518.5   562.0   619.2   695.2   844.7  2525.5  9854.0 30337.0  75654.7    75554
read      461.6   755.9    74.4   124.2   147.1   365.2   458.0   511.6   555.4   616.0   697.8   941.3  2277.8  9940.3 31475.5  57882.3    57964
read      452.0   773.3    74.4   132.5   160.7   372.1   455.2   503.3   543.3   599.8   683.5   824.0  2431.4  8733.2 31601.3  83135.0    83546
read      461.4   673.2    74.4   123.8   146.1   370.3   465.0   521.6   567.7   625.3   707.3   953.2  2381.1  7828.1 31170.9  55577.0    55468
read      444.9   481.5    74.4   121.2   142.5   371.6   462.3   523.9   574.2   633.4   716.2  1049.9  1791.8  5875.3 12676.6  34166.7    34203
read      458.2   648.5    74.4   121.2   142.4   372.4   459.7   519.3   569.1   630.1   715.4  1080.5  2313.7  7859.0 30968.4  37774.3    37629
read      446.7   551.0    68.9   121.5   142.6   372.1   461.8   524.0   575.4   634.1   719.1  1047.1  1794.0  5075.8 19887.7  34668.3    34577
read      467.0   724.7    68.9   122.0   144.2   371.4   464.6   523.1   573.9   635.0   723.4  1041.9  2223.4  8197.4 31767.6  47135.0    47426
read      448.7   537.7    74.4   123.4   146.2   364.1   458.2   510.3   554.1   616.3   699.3   941.8  2278.1  5336.9 18051.9  58779.7    58845
read      485.6   851.1    74.4   127.6   152.6   377.8   471.4   527.5   572.3   630.1   716.3   932.4  2773.4 10567.0 31966.2  67023.3    66993
read      557.4  1519.9    74.4   129.2   154.5   395.9   480.4   535.9   587.9   658.4   750.6   903.8  3926.8 30873.8 37394.8  10918.7    10977
read      696.0  1335.1    74.4   130.4   160.7   416.0   518.1   618.3   735.3  1164.1  1658.6  2062.8  4035.0 22367.8 36591.1  51485.7    51529
read      460.7   736.5    74.4   122.0   143.9   373.3   461.3   513.4   560.3   622.4   701.6   896.3  2373.2  8453.1 31111.1  48303.3    48344
read      545.1  1583.3    86.8   146.6   196.6   362.5   431.7   471.6   502.4   540.9   593.3   736.0  4967.3 30618.8 32436.9   5869.7     5902
read      807.0  1110.5    68.9   188.1   272.1   486.4   626.0   899.8  1388.6  1601.4  1749.9  2067.4  3093.8 14457.5 32043.2  71262.7    71602
read      456.0   696.6    74.4   120.4   141.6   372.4   458.5   513.1   560.9   621.1   698.4   978.7  2118.9  7409.8 31262.4  41742.7    41886
read      445.2   587.0    74.4   120.9   142.6   370.2   462.0   517.3   564.4   624.7   704.1   922.0  1996.9  5796.3 30517.2  47207.7    47456
read      513.6   672.3    68.9   155.7   203.3   448.1   535.2   584.8   621.1   671.5   772.4   968.1  1844.2  9155.2 30950.3  94038.3    93939
read      495.4   717.5    80.4   122.0   143.8   385.6   504.7   581.4   660.1   771.8   886.8  1038.3  2569.1  7334.5 30882.3  16815.3    16890
read      547.4   920.8    74.4   118.7   140.2   360.4   460.1   534.2   603.0   722.9  1399.0  1808.3  2461.8 15503.3 31483.5  45545.3    45689
read      539.4   766.7    74.4   118.6   139.4   364.8   476.3   571.6   650.7   874.7  1262.7  1521.5  2908.7  8403.0 30210.6  32804.3    32790
read      529.2   965.3    74.4   122.1   144.8   374.7   466.8   532.0   592.1   674.8   901.5  1601.1  2874.2 12228.2 32147.5  44072.7    44044
read      563.6  1081.8    74.4   118.9   140.1   365.4   489.6   584.5   676.2   978.3  1186.0  1386.1  2977.0 15910.1 32409.7  28087.3    28149
read      554.2   976.1    74.4   119.3   140.2   364.5   465.3   544.0   615.6   730.4  1324.7  1718.0  2868.1 11795.1 36012.5  39666.0    39739
read      472.4   737.6    74.4   129.2   156.2   374.9   468.2   526.1   572.6   631.8   717.6   907.5  2661.0 10018.3 30164.3  72515.0    72475
read      473.5   695.9    74.4   144.6   182.3   405.4   485.6   533.5   574.4   631.0   720.8   881.3  1853.7 10604.3 31188.0  94288.7    93882
read      563.4  1438.1    80.4   140.7   181.0   366.2   439.7   489.8   528.2   578.4   652.8  1301.7  4452.7 30728.2 36991.9   6721.3     6692
read      546.2   919.4    74.4   119.7   141.1   354.4   451.3   516.7   577.8   672.0  1112.8  1903.3  3008.4 11397.9 31508.9  50380.3    50406
